chrom	start	stop	clusterID
chr3	44584636	44585045	2593
chr3	44624857	44625243	2594
chr3	44648687	44648736	2595
chr3	44648773	44649180	2596
chr3	44685246	44685669	2597
chr3	44712633	44713094	2598
chr3	44761371	44762005	2599
chr3	44861612	44861937	2600
chr3	44861947	44862254	2601
chr3	44975266	44976018	2602
chr3	45035759	45036277	2603
chr3	45388448	45388689	2604
chr3	45593305	45594298	2605
chr3	45594430	45594861	2606
chr3	45688284	45688469	2607
chr3	45689132	45689619	2608
chr3	45689693	45689766	2609
chr3	45796459	45796705	2610
chr3	45995859	45996015	2611
chr3	46407248	46407449	2612
chr3	46576793	46577132	2613
chr3	46693522	46693886	2614
chr3	46693911	46694365	2615
chr3	46717538	46718042	2616
chr3	46750799	46750994	2617
chr3	46812327	46812577	2618
chr3	46833736	46834233	2619
chr3	46881862	46882233	2620
chr3	46892367	46892747	2621
chr3	46979557	46979844	2622
chr3	47164131	47164313	2623
chr3	47282618	47282926	2624
chr3	47282931	47283058	2625
chr3	47380763	47381070	2626
chr3	47475212	47475579	2627
chr3	47475601	47476086	2628
chr3	47476149	47476384	2629
chr3	47513083	47513678	2630
chr3	47579170	47579709	2631
chr3	47781577	47781833	2632
chr3	47781941	47782273	2633
chr3	47802671	47802939	2634
chr3	47803079	47803358	2635
chr3	47824945	47825455	2636
chr3	47846023	47846608	2637
chr3	48187764	48188389	2638
chr3	48301158	48301361	2639
chr3	48301374	48301735	2640
chr3	48415218	48415418	2641
chr3	48429548	48429930	2642
chr3	48440033	48440360	2643
chr3	48446652	48446891	2644
chr3	48504227	48504659	2645
chr3	48556786	48557105	2646
chr3	48635510	48635653	2647
chr3	48635666	48636173	2648
chr3	48639956	48640543	2649
chr3	48660067	48660238	2650
chr3	48663485	48664340	2651
chr3	48685483	48686361	2652
chr3	48716735	48717426	2653
chr3	48847749	48847914	2654
chr3	48898650	48898960	2655
chr3	48918499	48918928	2656
chr3	48989706	48990668	2657
chr3	49006875	49007120	2658
chr3	49007519	49008221	2659
chr3	49018590	49018753	2660
chr3	49021687	49022097	2661
chr3	49093602	49094136	2662
chr3	49104389	49104908	2663
chr3	49120336	49120811	2664
chr3	49120840	49121146	2665
chr3	49133703	49134101	2666
chr3	49165883	49166161	2667
chr3	49277140	49277288	2668
chr3	49277303	49277552	2669
chr3	49356828	49358416	2670
chr3	49358723	49358892	2671
chr3	49411864	49412620	2672
chr3	49422391	49422548	2673
chr3	49429073	49429507	2674
chr3	49469985	49470799	2675
chr3	49531197	49531621	2676
chr3	49554175	49554307	2677
chr3	49662938	49663333	2678
chr3	49673561	49674043	2679
chr3	49674052	49674340	2680
chr3	49689330	49689841	2681
chr3	49719231	49719733	2682
chr3	49723755	49723873	2683
chr3	49786364	49786560	2684
chr3	49786768	49786854	2685
chr3	49802671	49803107	2686
chr3	49856330	49856576	2687
chr3	49869944	49870122	2688
chr3	49902684	49903991	2689
chr3	49929798	49930003	2690
chr3	49940059	49940451	2691
chr3	50154551	50155185	2692
chr3	50205234	50206118	2693
chr3	50226265	50226538	2694
chr3	50235964	50236305	2695
chr3	50273044	50273964	2696
chr3	50276262	50276794	2697
chr3	50298901	50298995	2698
chr3	50299522	50299997	2699
chr3	50319891	50320388	2700
chr3	50321389	50321734	2701
chr3	50322112	50322574	2702
chr3	50336900	50338192	2703
chr3	50341061	50341317	2704
chr3	50345595	50345791	2705
chr3	50351125	50351241	2706
chr3	50359540	50359680	2707
chr3	50503330	50503641	2708
chr3	50503647	50504296	2709
chr3	50567147	50567954	2710
chr3	50569129	50569267	2711
chr3	50569277	50569636	2712
chr3	50611416	50612286	2713
chr3	50616884	50617621	2714
chr3	51384255	51385400	2715
chr3	51391025	51391316	2716
chr3	51671029	51671517	2717
chr3	51707011	51707503	2718
chr3	51712848	51713234	2719
chr3	51941829	51942944	2720
chr3	51973137	51974090	2721
chr3	51974786	51975202	2722
chr3	51983325	51983640	2723
chr3	51995888	51995993	2724
chr3	52055702	52056242	2725
chr3	52065444	52065623	2726
chr3	52154554	52154935	2727
chr3	52197996	52198283	2728
chr3	52245586	52245704	2729
chr3	52245843	52246201	2730
chr3	52278605	52278959	2731
chr3	52287751	52288147	2732
chr3	52410669	52410780	2733
chr3	52444949	52445091	2734
chr3	52455367	52456076	2735
chr3	52492183	52492663	2736
chr3	52495116	52496025	2737
chr3	52536405	52536824	2738
chr3	52705021	52705275	2739
chr3	52705480	52705856	2740
chr3	52706137	52706359	2741
chr3	52770928	52771102	2742
chr3	52897566	52897691	2743
chr3	52998733	52999457	2744
chr3	53160762	53161440	2745
chr3	53255266	53255814	2746
chr3	53347698	53347960	2747
chr3	53809896	53810247	2748
chr3	53823792	53824136	2749
chr3	53846536	53846844	2750
chr3	53881832	53882260	2751
chr3	53892020	53892145	2752
chr3	54626208	54626603	2753
chr3	55487282	55487472	2754
chr3	55488550	55488743	2755
chr3	56467971	56468167	2756
chr3	56468579	56468785	2757
chr3	56556979	56557139	2758
chr3	56682911	56683529	2759
chr3	56801730	56801922	2760
chr3	56801934	56802271	2761
chr3	57097576	57098083	2762
chr3	57227801	57228182	2763
chr3	57555917	57556048	2764
chr3	57556723	57557398	2765
chr3	57597321	57597562	2766
chr3	57597592	57597867	2767
chr3	57692671	57693369	2768
chr3	58123110	58123620	2769
chr3	58237391	58237831	2770
chr3	58306150	58306642	2771
chr3	58332985	58333646	2772
chr3	58433453	58433956	2773
chr3	61251217	61251551	2774
chr3	61560655	61561972	2775
chr3	62319003	62319550	2776
chr3	62371987	62372802	2777
chr3	62373480	62373850	2778
chr3	62376944	62377445	2779
chr3	62873848	62874857	2780
chr3	63864344	63864469	2781
chr3	64022783	64023216	2782
chr3	64023466	64023506	2783
chr3	64267965	64268188	2784
chr3	64444958	64445281	2785
chr3	66038549	66038937	2786
chr3	66038942	66039492	2787
chr3	66798116	66798455	2788
chr3	67654460	67654725	2789
chr3	69051819	69052511	2790
chr3	69542463	69542797	2791
chr3	69739373	69740037	2792
chr3	69999515	70000048	2793
chr3	71583861	71584134	2794
chr3	71753913	71754743	2795
chr3	71754837	71755126	2796
chr3	72100554	72100977	2797
chr3	72177337	72177943	2798
chr3	72655112	72655411	2799
chr3	72848362	72848599	2800
chr3	72996754	72996913	2801
chr3	73624862	73624994	2802
chr3	75785082	75785271	2803
chr3	75785471	75785695	2804
chr3	77039412	77040322	2805
chr3	82807875	82808133	2806
chr3	84958841	84959040	2807
chr3	84959510	84959681	2808
chr3	86990386	86990749	2809
chr3	86990971	86991338	2810
chr3	87089053	87089369	2811
chr3	87226723	87227317	2812
chr3	88059063	88059205	2813
chr3	88149395	88149606	2814
chr3	88149615	88150323	2815
chr3	94062805	94063153	2816
chr3	94938047	94938306	2817
chr3	96814580	96814760	2818
chr3	97764551	97764992	2819
chr3	97972537	97973022	2820
chr3	98523002	98523217	2821
chr3	98657377	98657678	2822
chr3	98732189	98732480	2823
chr3	98901271	98901966	2824
chr3	98901972	98902045	2825
chr3	99817812	99818081	2826
chr3	99876109	99876390	2827
chr3	100334578	100334663	2828
chr3	100492188	100492503	2829
chr3	100709280	100710222	2830
chr3	101512577	101513506	2831
chr3	101561641	101561843	2832
chr3	101573841	101574805	2833
chr3	101676176	101676357	2834
chr3	101724600	101724959	2835
chr3	101779133	101779588	2836
chr3	101848957	101849152	2837
chr3	101849325	101849425	2838
chr3	105366709	105366917	2839
chr3	105869074	105869372	2840
chr3	107240568	107240923	2841
chr3	107429948	107430111	2842
chr3	108090269	108090950	2843
chr3	108222431	108222636	2844
chr3	109316454	109317004	2845
chr3	111674656	111674834	2846
chr3	111859448	111860034	2847
chr3	111999190	111999717	2848
chr3	112086062	112086601	2849
chr3	112561549	112562091	2850
chr3	112990878	112991010	2851
chr3	113019455	113019727	2852
chr3	113212227	113212585	2853
chr3	113514954	113515662	2854
chr3	113838722	113838798	2855
chr3	113885295	113885608	2856
chr3	115147681	115148393	2857
chr3	115658513	115659132	2858
chr3	119034624	119034866	2859
chr3	119240993	119241039	2860
chr3	119294525	119294817	2861
chr3	119498193	119498471	2862
chr3	119498490	119498907	2863
chr3	119579546	119579722	2864
chr3	120094197	120094844	2865
chr3	120284769	120285240	2866
chr3	120349324	120349537	2867
chr3	120451536	120451663	2868
chr3	120742740	120743105	2869
chr3	121546007	121546094	2870
chr3	121834730	121835149	2871
chr3	122261697	122262025	2872
chr3	122416086	122416456	2873
chr3	122514731	122515035	2874
chr3	122564156	122564231	2875
chr3	122564246	122564577	2876
chr3	122680593	122681241	2877
chr3	122793822	122794217	2878
chr3	122921842	122922226	2879
chr3	122922240	122922506	2880
chr3	123026830	123027444	2881
chr3	123448594	123448942	2882
chr3	123584967	123585583	2883
chr3	123884240	123884631	2884
chr3	124268929	124269283	2885
chr3	125141726	125142053	2886
chr3	125519947	125520329	2887
chr3	125595366	125596137	2888
chr3	125756117	125756377	2889
chr3	125766395	125767028	2890
chr3	125835012	125835440	2891
chr3	125958128	125959057	2892
chr3	125959071	125959888	2893
chr3	126157326	126157631	2894
chr3	126180420	126181249	2895
chr3	126212968	126213602	2896
chr3	126357338	126358061	2897
chr3	126394791	126395082	2898
chr3	126475980	126476236	2899
chr3	126524442	126524678	2900
chr3	127338076	127338305	2901
chr3	127455973	127456292	2902
chr3	127456509	127456869	2903
chr3	127598101	127598244	2904
chr3	127598260	127598548	2905
chr3	127628931	127629086	2906
chr3	128052389	128052639	2907
chr3	128123736	128124062	2908
chr3	128432297	128433178	2909
chr3	128486319	128486717	2910
chr3	128487894	128488044	2911
chr3	128491894	128492491	2912
chr3	128618050	128618239	2913
chr3	128650744	128650935	2914
chr3	128650958	128651209	2915
chr3	128846100	128846249	2916
chr3	128879252	128879441	2917
chr3	128993329	128994091	2918
chr3	129001407	129001589	2919
chr3	129061888	129062175	2920
chr3	129121776	129121910	2921
chr3	129161141	129161346	2922
chr3	129249505	129249824	2923
chr3	129278715	129279153	2924
chr3	129316114	129316458	2925
chr3	129439730	129439983	2926
chr3	129570767	129571789	2927
chr3	129974553	129974784	2928
chr3	129975468	129975866	2929
chr3	130517109	130517475	2930
chr3	130746505	130746805	2931
chr3	130893864	130894106	2932
chr3	131026482	131026773	2933
chr3	131026977	131027146	2934
chr3	131381498	131381799	2935
chr3	131381810	131382080	2936
chr3	132722693	132723180	2937
chr3	133038243	133038573	2938
chr3	133661576	133662076	2939
chr3	133746106	133746541	2940
chr3	133784057	133784156	2941
chr3	133895866	133896007	2942
chr3	134250625	134251134	2943
chr3	134364088	134364353	2944
chr3	134406327	134407098	2945
chr3	134485959	134486592	2946
chr3	134651204	134651362	2947
chr3	134795060	134795267	2948
chr3	134795932	134796786	2949
chr3	135965603	135965639	2950
chr3	136195893	136196184	2951
chr3	136250221	136250347	2952
chr3	136752715	136752840	2953
chr3	136818750	136819219	2954
chr3	136861997	136862134	2955
chr3	137032600	137033079	2956
chr3	137763032	137763166	2957
chr3	137763701	137764841	2958
chr3	137771244	137771807	2959
chr3	138115128	138115932	2960
chr3	138174584	138174964	2961
chr3	138186953	138187508	2962
chr3	138329464	138329610	2963
chr3	138348491	138348617	2964
chr3	138434229	138434561	2965
chr3	138594149	138594543	2966
chr3	138608819	138609154	2967
chr3	138928873	138929205	2968
chr3	138938628	138939140	2969
chr3	138939456	138939726	2970
chr3	138939738	138940252	2971
chr3	138949615	138950623	2972
chr3	139006125	139006500	2973
chr3	139343919	139344179	2974
chr3	139390103	139390208	2975
chr3	139539852	139540330	2976
chr3	139934950	139935310	2977
chr3	141051380	141051521	2978
chr3	141051590	141052032	2979
chr3	141486748	141487325	2980
chr3	141738211	141738650	2981
chr3	141778032	141778403	2982
chr3	141876308	141876708	2983
chr3	142225255	142225530	2984
chr3	142225566	142226047	2985
chr3	142447567	142448128	2986
chr3	142578405	142578876	2987
chr3	142578887	142578941	2988
chr3	142724308	142724509	2989
chr3	142888592	142889073	2990
chr3	142889089	142889273	2991
chr3	142963389	142964065	2992
chr3	143001395	143001473	2993
chr3	143118622	143118759	2994
chr3	143119133	143119746	2995
chr3	143121149	143121432	2996
chr3	143973145	143973336	2997
chr3	146161131	146161528	2998
chr3	146250808	146250985	2999
chr3	146544204	146544912	3000
chr3	147380660	147380848	3001
chr3	147393279	147393674	3002
chr3	147409930	147410902	3003
chr3	147411211	147411545	3004
chr3	147419206	147419784	3005
chr3	147424315	147424487	3006
chr3	148697797	148698117	3007
chr3	148991329	148991575	3008
chr3	149086667	149086955	3009
chr3	149129428	149129787	3010
chr3	149129793	149130051	3011
chr3	149464030	149464212	3012
chr3	149656923	149657297	3013
chr3	149658020	149658518	3014
chr3	149970685	149970849	3015
chr3	150520399	150520665	3016
chr3	150546670	150546914	3017
chr3	150603225	150603620	3018
chr3	151086692	151087035	3019
chr3	154121988	154122564	3020
chr3	154324262	154324468	3021
chr3	154324475	154324585	3022
chr3	155079849	155080118	3023
chr3	155744244	155744712	3024
chr3	155745863	155746021	3025
chr3	155870227	155870471	3026
chr3	156291299	156291699	3027
chr3	156555125	156555308	3028
chr3	156675681	156675816	3029
chr3	156826044	156826329	3030
chr3	157159815	157160493	3031
chr3	157543196	157543398	3032
chr3	158104139	158104387	3033
chr3	158105080	158105846	3034
chr3	158106323	158106709	3035
chr3	158571028	158571168	3036
chr3	158644597	158644752	3037
chr3	158672481	158672633	3038
chr3	158732198	158732659	3039
chr3	159839925	159840297	3040
chr3	159988770	159988879	3041
chr3	160225365	160225678	3042
chr3	160399921	160400457	3043
chr3	160565291	160565726	3044
chr3	160565739	160566084	3045
chr3	160755070	160756246	3046
chr3	161104843	161105099	3047
chr3	161221353	161221580	3048
chr3	161372497	161372853	3049
chr3	165196742	165196846	3050
chr3	167380099	167380384	3051
chr3	167734929	167735013	3052
chr3	168095540	168096019	3053
chr3	168249577	168250237	3054
chr3	169765071	169765236	3055
chr3	169772990	169773292	3056
chr3	170037757	170037912	3057
chr3	170222335	170222500	3058
chr3	170356978	170357583	3059
chr3	170357592	170358055	3060
chr3	170358146	170358457	3061
chr3	170418685	170418782	3062
chr3	170419664	170420142	3063
chr3	170870159	170870512	3064
chr3	170908371	170908714	3065
chr3	170908727	170908843	3066
chr3	171457946	171458351	3067
chr3	172039477	172039788	3068
chr3	172039979	172040405	3069
chr3	172449631	172449823	3070
chr3	172750994	172751326	3071
chr3	174377279	174377424	3072
chr3	174377435	174377969	3073
chr3	177196856	177197381	3074
chr3	179071614	179071992	3075
chr3	179261197	179261511	3076
chr3	179323582	179323720	3077
chr3	179347650	179348135	3078
chr3	179451586	179451800	3079
chr3	179604612	179604674	3080
chr3	179604688	179605025	3081
chr3	179652677	179653099	3082
chr3	180036749	180036845	3083
chr3	180324870	180325138	3084
chr3	180602119	180602491	3085
chr3	180679327	180679736	3086
chr3	180828224	180828900	3087
chr3	180912288	180912486	3088
chr3	180912912	180913282	3089
chr3	181727162	181727327	3090
chr3	182682329	182682594	3091
chr3	183099205	183099625	3092
chr3	183635509	183635751	3093
chr3	183697576	183697701	3094
chr3	183825724	183826073	3095
chr3	184185925	184186705	3096
chr3	184249350	184249663	3097
chr3	184249735	184250177	3098
chr3	184261358	184261756	3099
chr3	184275894	184276074	3100
chr3	184276118	184276336	3101
chr3	184335948	184336397	3102
chr3	184362968	184363143	3103
chr3	184561833	184561970	3104
chr3	184711477	184712117	3105
chr3	184812409	184812798	3106
chr3	185153015	185153174	3107
chr3	185253887	185254078	3108
chr3	185498800	185499312	3109
chr3	185586046	185586199	3110
chr3	185823339	185823583	3111
chr3	186108098	186108766	3112
chr3	186108772	186109347	3113
chr3	186193730	186194071	3114
chr3	186361910	186362332	3115
chr3	186570326	186570649	3116
chr3	186772864	186773000	3117
chr3	186783250	186783534	3118
chr3	186806122	186806851	3119
chr3	186827364	186827938	3120
chr3	186930879	186931635	3121
chr3	187138983	187139546	3122
chr3	187738609	187738953	3123
chr3	187745418	187745863	3124
chr3	190322029	190322496	3125
chr3	190513890	190514104	3126
chr3	190862759	190862921	3127
chr3	192408739	192409780	3128
chr3	192571436	192571521	3129
chr3	192916389	192917515	3130
chr3	192917772	192918234	3131
chr3	193241008	193241236	3132
chr3	193869259	193869990	3133
chr3	194003339	194003654	3134
chr3	194058060	194058657	3135
chr3	194135153	194135208	3136
chr3	194204290	194204597	3137
chr3	194351487	194351686	3138
chr3	194369779	194370025	3139
chr3	194633421	194633958	3140
chr3	194685712	194685903	3141
chr3	194688041	194688264	3142
chr3	195069373	195070383	3143
chr3	195209160	195209784	3144
chr3	195443081	195443284	3145
chr3	195657714	195658441	3146
chr3	195750871	195751096	3147
chr3	195872173	195872602	3148
chr3	195895659	195896200	3149
chr3	195990382	195990639	3150
chr3	196081893	196082207	3151
chr3	196170933	196171046	3152
chr3	196216054	196216719	3153
chr3	196287660	196287906	3154
chr3	196287913	196287961	3155
chr3	196318170	196318607	3156
chr3	196432549	196432637	3157
chr3	196503603	196503839	3158
chr3	196568319	196568897	3159
chr3	196632437	196633101	3160
chr3	196639535	196639822	3161
chr3	196867760	196868168	3162
chr3	196942303	196942412	3163
chr3	196942442	196942700	3164
chr3	197003279	197003436	3165
chr3	197027593	197028149	3166
chr3	197029744	197029936	3167
chr3	197297695	197298605	3168
chr3	197456559	197456842	3169
chr3	197554963	197556388	3170
chr3	197627972	197628354	3171
chr3	197736936	197737115	3172
chr3	197749990	197750214	3173
chr3	197750226	197750430	3174
chr3	197960303	197960413	3175
chr3	197960838	197960986	3176
chr4	53116	53617	3177
chr4	304892	305161	3178
chr4	337646	337798	3179
chr4	499088	499588	3180
chr4	625525	625750	3181
chr4	653529	653799	3182
chr4	664672	665197	3183
chr4	677595	677932	3184
chr4	685986	686499	3185
chr4	720415	720740	3186
chr4	722513	723493	3187
chr4	739680	739857	3188
chr4	744351	747719	3189
chr4	784915	785441	3190
chr4	785692	786055	3191
chr4	833719	834711	3192
chr4	847706	847980	3193
chr4	870743	871533	3194
chr4	872333	872538	3195
chr4	911419	911774	3196
chr4	912017	912407	3197
chr4	932486	932620	3198
chr4	949731	949948	3199
chr4	969770	970238	3200
chr4	997118	997933	3201
chr4	1010156	1010500	3202
chr4	1010853	1011183	3203
chr4	1011189	1011418	3204
chr4	1011846	1012404	3205
chr4	1012411	1012745	3206
chr4	1023763	1024418	3207
chr4	1028389	1029061	3208
chr4	1033338	1034195	3209
chr4	1035485	1035865	3210
chr4	1047709	1048467	3211
chr4	1053493	1056133	3212
chr4	1167306	1167550	3213
chr4	1171248	1172053	3214
chr4	1173439	1173620	3215
chr4	1194606	1195720	3216
chr4	1204408	1204762	3217
chr4	1212126	1212549	3218
chr4	1238105	1238439	3219
chr4	1248582	1249014	3220
chr4	1289603	1289834	3221
chr4	1340736	1341144	3222
chr4	1346293	1346803	3223
chr4	1346820	1347254	3224
chr4	1359586	1359864	3225
chr4	1376714	1377478	3226
chr4	1404347	1404992	3227
chr4	1503275	1503730	3228
chr4	1535901	1536420	3229
chr4	1552653	1552929	3230
chr4	1561876	1562022	3231
chr4	1577878	1578465	3232
chr4	1580231	1580549	3233
chr4	1592826	1593686	3234
chr4	1598614	1599320	3235
chr4	1619272	1619665	3236
chr4	1654560	1655089	3237
chr4	1655459	1656102	3238
chr4	1659238	1659789	3239
chr4	1711606	1711857	3240
chr4	1712064	1712823	3241
chr4	1720849	1721502	3242
chr4	1761246	1761655	3243
chr4	1766732	1767476	3244
chr4	1986239	1986870	3245
chr4	1987572	1988310	3246
chr4	1991623	1991932	3247
chr4	2008987	2009316	3248
chr4	2041308	2041853	3249
chr4	2041867	2042009	3250
chr4	2057251	2057815	3251
chr4	2060094	2060731	3252
chr4	2247237	2247790	3253
chr4	2250862	2251334	3254
chr4	2262041	2262197	3255
chr4	2262216	2262601	3256
chr4	2339643	2339787	3257
chr4	2399793	2400069	3258
chr4	2418555	2419146	3259
chr4	2468855	2469185	3260
chr4	2469196	2469819	3261
chr4	2755751	2756274	3262
chr4	2756378	2756560	3263
chr4	2793535	2793773	3264
chr4	2818442	2818837	3265
chr4	2843358	2843652	3266
chr4	2928180	2928673	3267
chr4	2934361	2934742	3268
chr4	2935407	2935489	3269
chr4	2962888	2963268	3270
chr4	2963277	2963637	3271
chr4	3074139	3074794	3272
chr4	3249242	3249672	3273
chr4	3286328	3287177	3274
chr4	3292406	3293097	3275
chr4	3363468	3363686	3276
chr4	3415496	3416035	3277
chr4	3441881	3442041	3278
chr4	3444213	3445269	3279
chr4	3445731	3446413	3280
chr4	3463251	3463339	3281
chr4	3473258	3473651	3282
chr4	3484190	3484506	3283
chr4	3532546	3532991	3284
chr4	3642090	3643110	3285
chr4	3690415	3690881	3286
chr4	3766292	3766413	3287
chr4	3767690	3768150	3288
chr4	3895458	3896170	3289
chr4	4133211	4133412	3290
chr4	4142959	4143540	3291
chr4	4248265	4248541	3292
chr4	4290067	4290406	3293
chr4	4327607	4328112	3294
chr4	4385886	4386221	3295
chr4	4404405	4404489	3296
chr4	4541861	4542141	3297
chr4	4542152	4542282	3298
chr4	4854942	4855354	3299
chr4	4859395	4859670	3300
chr4	4865068	4865440	3301
chr4	4866496	4867022	3302
chr4	5568416	5568578	3303
chr4	5708339	5708722	3304
chr4	5711100	5711623	3305
chr4	5887371	5888456	3306
chr4	5890326	5890636	3307
chr4	6200525	6200687	3308
chr4	6200789	6200995	3309
chr4	6269412	6270220	3310
chr4	6323286	6323702	3311
chr4	6378653	6379189	3312
chr4	6538722	6538881	3313
chr4	6640897	6641530	3314
chr4	6716062	6716430	3315
chr4	6727335	6727552	3316
chr4	6889094	6889733	3317
chr4	6909664	6910052	3318
chr4	6953905	6954268	3319
chr4	6986520	6986786	3320
chr4	7042678	7043360	3321
chr4	7068209	7068515	3322
chr4	7510229	7510625	3323
chr4	7738293	7739226	3324
chr4	8158447	8158916	3325
chr4	8191298	8191654	3326
chr4	8237409	8237799	3327
chr4	8269630	8269882	3328
chr4	8428570	8428901	3329
chr4	8440725	8441036	3330
chr4	8586989	8587188	3331
chr4	8592611	8592887	3332
chr4	8619366	8620026	3333
chr4	8641937	8642369	3334
chr4	8643978	8644328	3335
chr4	9508078	9508279	3336
chr4	9532224	9532709	3337
chr4	9781734	9782063	3338
chr4	10088215	10088461	3339
chr4	10457383	10457683	3340
chr4	11368612	11369190	3341
chr4	11428726	11428984	3342
chr4	11428991	11429494	3343
chr4	11650708	11650886	3344
chr4	13484276	13484733	3345
chr4	13541953	13542859	3346
chr4	13544313	13544900	3347
chr4	13547678	13547930	3348
chr4	13547947	13548062	3349
chr4	13627498	13628065	3350
chr4	13654278	13654742	3351
chr4	15002253	15003041	3352
chr4	15003722	15004658	3353
chr4	15681340	15681700	3354
chr4	16083330	16083880	3355
chr4	16083889	16084262	3356
chr4	16942644	16942875	3357
chr4	17511593	17512119	3358
chr4	17512124	17512329	3359
chr4	17577026	17577138	3360
chr4	17577158	17577537	3361
chr4	17614429	17614715	3362
chr4	17781469	17782067	3363
chr4	18022099	18022372	3364
chr4	19455380	19455627	3365
chr4	20251767	20252125	3366
chr4	21304241	21304453	3367
chr4	22778739	22778991	3368
chr4	24583965	24584520	3369
chr4	25030148	25030696	3370
chr4	25030715	25031085	3371
chr4	25095936	25096263	3372
chr4	25655740	25655904	3373
chr4	25676167	25676508	3374
chr4	25863219	25864024	3375
chr4	25913943	25914534	3376
chr4	26490531	26490865	3377
chr4	26583983	26584151	3378
chr4	36243949	36244307	3379
chr4	37453658	37453743	3380
chr4	37453764	37453961	3381
chr4	37686492	37686880	3382
chr4	37826678	37827011	3383
chr4	38663929	38664212	3384
chr4	38664638	38665164	3385
chr4	38688792	38688966	3386
chr4	38867769	38868544	3387
chr4	39182258	39182583	3388
chr4	39446812	39447426	3389
chr4	39638938	39639037	3390
chr4	39639046	39639704	3391
chr4	39976497	39976722	3392
chr4	39977321	39977787	3393
chr4	40056568	40056830	3394
chr4	40057220	40057577	3395
chr4	40515921	40516144	3396
chr4	40857036	40857326	3397
chr4	41213886	41214263	3398
chr4	41214700	41214851	3399
chr4	41216305	41216807	3400
chr4	41256743	41257190	3401
chr4	41865500	41865624	3402
chr4	41867184	41867593	3403
chr4	41873373	41873870	3404
chr4	41878404	41878872	3405
chr4	41881480	41882162	3406
chr4	41990247	41990708	3407
chr4	42397632	42398108	3408
chr4	44448273	44449049	3409
chr4	44678192	44678704	3410
chr4	46389345	46389430	3411
chr4	46389912	46390467	3412
chr4	47031994	47032621	3413
chr4	47463532	47463732	3414
chr4	47485189	47485395	3415
chr4	47914176	47914851	3416
chr4	48016474	48016818	3417
chr4	48269718	48270096	3418
chr4	48483272	48483536	3419
chr4	48489976	48490700	3420
chr4	48780026	48780526	3421
chr4	48831071	48831188	3422
chr4	48906788	48906923	3423
chr4	48985982	48986516	3424
chr4	49524221	49524624	3425
chr4	51842938	51843295	3426
chr4	52038526	52038714	3427
chr4	52076686	52077063	3428
chr4	52658922	52659560	3429
chr4	52712249	52712577	3430
chr4	52722073	52722550	3431
chr4	52750867	52751102	3432
chr4	53377847	53378144	3433
chr4	54093431	54094058	3434
chr4	54226917	54227201	3435
chr4	55125241	55125576	3436
chr4	55125585	55125703	3437
chr4	55635822	55636392	3438
chr4	55948647	55948801	3439
chr4	56048692	56049239	3440
chr4	56314992	56315605	3441
chr4	56387335	56387532	3442
chr4	56655567	56656485	3443
chr4	56907142	56907701	3444
chr4	56978740	56978782	3445
chr4	57110057	57110399	3446
chr4	65669591	65669707	3447
chr4	65670359	65670803	3448
chr4	67545360	67545761	3449
chr4	67700754	67701356	3450
chr4	70688216	70688845	3451
chr4	70704596	70705078	3452
chr4	70839367	70839607	3453
chr4	70902125	70902203	3454
chr4	70993705	70994123	3455
chr4	71187095	71187257	3456
chr4	72031969	72032192	3457
chr4	73069461	73069931	3458
chr4	73258935	73259307	3459
chr4	73869339	73869578	3460
chr4	73981812	73982043	3461
chr4	74099273	74099560	3462
chr4	74157912	74158116	3463
chr4	74932962	74933479	3464
chr4	75673121	75673586	3465
chr4	75673609	75673853	3466
chr4	75941096	75941201	3467
chr4	76148280	76148438	3468
chr4	76251652	76251770	3469
chr4	76306184	76306559	3470
chr4	76420866	76421664	3471
chr4	76801839	76802261	3472
chr4	76949452	76949871	3473
chr4	77075284	77075821	3474
chr4	77075838	77076126	3475
chr4	77113257	77113422	3476
chr4	77862637	77862835	3477
chr4	78056536	78057828	3478
chr4	78058767	78059378	3479
chr4	80072540	80073211	3480
chr4	80183899	80184252	3481
chr4	80202130	80202486	3482
chr4	80266385	80267082	3483
chr4	80385945	80386760	3484
chr4	81030844	81031147	3485
chr4	81031159	81031503	3486
chr4	81471738	81472036	3487
chr4	82374009	82374588	3488
chr4	82429539	82430384	3489
chr4	82798293	82799055	3490
chr4	82890820	82891298	3491
chr4	82891305	82891369	3492
chr4	82900373	82900638	3493
chr4	83010794	83011039	3494
chr4	83109808	83110137	3495
chr4	83334991	83335085	3496
chr4	83335138	83335244	3497
chr4	83455442	83455836	3498
chr4	83536514	83536815	3499
chr4	84482728	84483406	3500
chr4	84492962	84493175	3501
chr4	84497046	84497753	3502
chr4	84497770	84498866	3503
chr4	84582822	84582944	3504
chr4	86594126	86594265	3505
chr4	86594280	86594771	3506
chr4	86934762	86934903	3507
chr4	87006803	87007104	3508
chr4	88158493	88159242	3509
chr4	88456760	88456903	3510
chr4	88523218	88524002	3511
chr4	88592264	88592512	3512
chr4	89307760	89308132	3513
chr4	89837513	89837771	3514
chr4	92305094	92305674	3515
chr4	93828476	93828848	3516
chr4	94207507	94207653	3517
chr4	94452012	94452258	3518
chr4	94758523	94758956	3519
chr4	95549385	95549899	3520
chr4	98260996	98261270	3521
chr4	98928456	98929179	3522
chr4	98929777	98930144	3523
chr4	99088737	99088889	3524
chr4	99946525	99946945	3525
chr4	100190452	100190792	3526
chr4	101346859	101347791	3527
